"date_id","P_star","V_star","y","P_star_std","V_star_std","pred_prob","market_ret","adaptive_center","position","gross_ret","net_ret"
7047,0.349657841355176,0.192024315993833,0,-0.742307605665367,-0.258962203137185,0.523791413708298,-0.00420091718952911,0.5,2,-0.00840183437905822,-0.00840183437905822
7048,0.371986798715787,0.185608105912219,0,-0.64922260613362,-0.281405819175978,0.522673372684755,-0.000885633356785785,0.5,2,-0.00177126671357157,-0.00177126671357157
7049,0.389612556663351,0.125357420045564,1,-0.575744313179828,-0.492160024924346,0.520673218142253,0.00169776952633063,0.5,2,0.00339553905266126,0.00339553905266126
7050,0.455634069346074,0.150801071765571,0,-0.300513706667154,-0.403159268626634,0.518506548234686,-0.000622210622420872,0.5,2,-0.00124442124484174,-0.00124442124484174
7051,0.499352596539456,0.145249998207225,0,-0.118259828100326,-0.422576675781622,0.516657128682421,-0.00155610925455949,0.5,2,-0.00311221850911898,-0.00311221850911898
7052,0.401510117493869,0.159646231533595,1,-0.526145739164396,-0.372219295167196,0.520884628707258,0.000126351121342748,0.5,2,0.000252702242685496,0.000252702242685496
7053,0.421238094172461,0.159149433462925,1,-0.443903712802316,-0.373957072609815,0.520059120223574,0.00169320571855795,0.5,2,0.0033864114371159,0.0033864114371159
7054,0.407322941718128,0.200984874823444,0,-0.501913226581976,-0.227618568919051,0.521437584916459,-0.00413250922077318,0.5,2,-0.00826501844154636,-0.00826501844154636
7055,0.352066194690976,0.282555978288026,1,-0.732267657739691,0.0577135044907614,0.525797697218256,0.00679529584668003,0.5,2,0.0135905916933601,0.0135905916933601
7056,0.402506969360961,0.183331346540178,1,-0.52199006122194,-0.289369821680394,0.521306582250051,0.00596259137901638,0.5,2,0.0119251827580328,0.0119251827580328
7057,0.477506847648582,0.103877550830631,1,-0.209330427252658,-0.567295647214043,0.516961491343035,0.00385225046441495,0.5,2,0.0077045009288299,0.0077045009288299
7058,0.437571867698731,0.134852969104091,1,-0.375811446939218,-0.458945018801371,0.518972272677058,0.00630113002926708,0.5,2,0.0126022600585342,0.0126022600585342
7059,0.624434815044309,0.094809150093547,1,0.403183160164469,-0.599016507603612,0.511464371977759,0.00146596266143414,0.5,1.89280702113839,0.00277478441828926,0.00274262652463078
7060,0.497230838404646,0.0767214419698932,1,-0.127105017411929,-0.662286502037297,0.515888968235788,0.00190020482256428,0.5,2,0.00380040964512856,0.00376825175147008
7061,0.34922203501638,0.088958099717271,0,-0.744124395951971,-0.61948322025772,0.521383398509873,-0.0018937836843786,0.521079949530375,0.0502780231476457,-9.52156999198211e-05,-0.000680132292975527
7062,0.491231533200833,0.0424569187024955,1,-0.152114932253402,-0.78214227268444,0.515657739123619,0.00693232527879427,0.521290926301772,0,0,-1.50834069442937e-05
7063,0.561790461210548,0.106658404741964,1,0.142031259826801,-0.557568344545947,0.51384483783289,0.00615485391456725,0.521290926301772,0,0,0
7064,0.644039690514017,0.0763972357889695,0,0.484912001974926,-0.663420560765035,0.510721098289939,-0.00378269798208705,0.521290926301772,0,0,0
7065,0.645858945674242,0.148332538346797,1,0.492496116315901,-0.411794088173559,0.510750483904839,0.00916798447880225,0.521079949530375,0,0,0
7066,0.668730964572649,0.217926833779698,0,0.587845031810003,-0.168356353853997,0.509792877810478,-0.00204547147775202,0.520873489267024,0,0,0
7067,0.307078303873909,0.330370772964391,1,-0.9198132617735,0.224967518782667,0.529347334687141,0.0041856368828834,0.520767783984522,1.37697937244864,0.00576353564829066,0.00535044183655607
7068,0.684927285486378,0.202408324675386,1,0.655364284962865,-0.222639404970069,0.50907614569937,0.00776690818785066,0.520767783984522,0,0,-0.000413093811734591
7069,0.623817641303981,0.185297336863223,1,0.40061028511251,-0.282492875416922,0.511754252531373,0.00175882755246727,0.520767783984522,0,0,0
7070,0.57819114329607,0.0968125488054819,0,0.210402454217823,-0.592008708468087,0.513167865584577,-0.000752655007714228,0.520366169182914,0,0,0
7071,0.404405645371191,0.0793443167459986,1,-0.514074857091769,-0.653111803322017,0.519205501072262,5.96044569848271e-05,0.519894535467363,0,0,0
7072,0.40499659364393,0.0573307426009037,1,-0.511611310818519,-0.730114301598969,0.518758050862554,0.0112141860391231,0.519894535467363,0,0,0
7073,0.52776054152488,0.0299179663674132,0,0.000167266499746268,-0.826002967418198,0.514338736275067,-0.00699334736650852,0.519894535467363,0,0,0
7074,0.363076501256269,0.162093828301598,0,-0.686367870977473,-0.363657711088727,0.522530066840256,-0.0106202613725588,0.519894535467363,0.297784824764585,-0.00316255267178151,-0.00325188811921088
7075,0.421582201693507,0.237039486455403,1,-0.442469196719989,-0.101501149195786,0.521456768582913,0.000132214824096892,0.520366169182914,0.125013529241493,1.65286417783957e-05,-3.53027468785318e-05
7076,0.347331126439782,0.195430956241155,0,-0.752007219190182,-0.247045927840607,0.523973988896365,-0.00150032081493427,0.520767783984522,0.369348709761273,-0.000554141557223954,-0.000627442111379888
7077,0.347641459115971,0.17078419176587,0,-0.750713503744752,-0.333259208179885,0.523377107565963,-0.0221360868538018,0.520873489267024,0.207644416755707,-0.00459643484401135,-0.00464494613191301
7078,0.304631718970694,0.429647163533938,0,-0.930012589529481,0.572231894998325,0.532144938801157,-0.039338921143646,0.521095605478655,0.602808924606943,-0.0237138527497986,-0.023832402102154
7079,0.473787634532832,2.11992491236193,1,-0.224835089899772,6.48474789916109,0.545674403489627,0.0193360239552701,0.521338615308881,1.00983212501223,0.0195261381600377,0.0194040311999161
7080,0.510338909336081,1.17607065036036,0,-0.0724600666061572,3.18318788421622,0.528030278243736,-0.00579249034675202,0.521377023438792,0.335296507351927,-0.0019422017821357,-0.00214456246743379
7081,0.491820127200512,1.0851890111374,0,-0.149661200478124,2.86528797293664,0.52903926332632,-0.0378774837480173,0.521410491713166,0.321934475082959,-0.0121940678478812,-0.0121980764575619
7082,0.133950337106807,1.69356244208115,1,-1.6415494559532,4.99335103798996,0.591948920592521,0.0146530353237301,0.521447176749686,0.823521616760957,0.0120670913402536,0.0119166151977502
7083,0.3951395196229,1.141460915414,1,-0.552703499576539,3.06212457854823,0.540848837958752,0.0143154018280519,0.521447176749686,0.780684946118915,0.0111758187048033,0.0111629677036107
7084,0.517176564405317,0.843099734305217,1,-0.0439552372655428,2.01847050480221,0.523582938164664,0.00211766052449226,0.521447176749686,0.0857833088381752,0.000181659926786932,-2.68105643972902e-05
7085,0.279340018284605,1.08055135737519,1,-1.03544867902082,2.84906566739552,0.55233749542013,0.0131260030604639,0.521447176749686,0.794494697524127,0.010428539831224,0.0102159264146183
7086,0.300349719916205,0.606816592202155,1,-0.947863395258778,1.19196263639603,0.537216378578052,0.0123902881746713,0.521447176749686,0.614063419372539,0.00760842272354979,0.00755429334010431
7087,0.491617046239535,0.429640598171903,0,-0.150507804771026,0.572208929655422,0.520630628593931,-7.74276637945536e-05,0.521676537104506,0,0,-0.000184219025811762
7088,0.378456509678841,0.538771941946876,0,-0.622251662876377,0.953945491633307,0.529929837546515,-0.00663173677226899,0.521676537104506,0.324536622292703,-0.00215224145200649,-0.0022496024386943
7089,0.26664388079958,0.694715294155219,0,-1.08837636089876,1.4994283664531,0.542333854660786,-0.00534493349091893,0.521676537104506,0.787032010235906,-0.00420663374993514,-0.0043453823663181
7090,0.285096175422541,0.602250249868542,1,-1.01145240029468,1.17598977504428,0.538225932157926,0.000923592159690243,0.521940681751703,0.64029328248402,0.000591369855604571,0.000547348237279006
7091,0.499424676617301,0.481536216260443,1,-0.117959340535948,0.75373748181625,0.520786867402683,0.0155670918162385,0.521940681751703,0,0,-0.000192087984745206
7092,0.452052471774059,0.360161502513676,1,-0.315444677376162,0.329174158997841,0.521968954706485,0.0112397936251455,0.521676537104506,0.0111531331985436,0.000125358915425389,0.000122012975465826
7093,0.356603970943145,0.3179228603792,0,-0.713350567546601,0.181425277024236,0.526380990699546,-0.0128589579237452,0.521676537104506,0.177799845824817,-0.0022863207363097,-0.00233631475009759
7094,0.17524293581236,0.465657544509017,0,-1.46940879263896,0.698194597861085,0.541405132738024,-0.0105033688839559,0.521676537104506,0.74576419743553,-0.00783303646611269,-0.0080034257715959
7095,0.306895635661645,0.638637247955746,0,-0.920574769361093,1.30326986772917,0.537575074383652,-0.0149137412572619,0.521712861644699,0.591073486368245,-0.00881511703972372,-0.00886152425304391
7096,0.524518203448009,0.856198843383579,1,-0.0133493985864492,2.06429060278302,0.523039075324916,0.00478367570815371,0.521977006291896,0.0393871597502946,0.000188415399310654,2.29095013252686e-05
7097,0.42770277118593,0.627793584240696,1,-0.416953755083595,1.26533921680304,0.528066543093309,0.0111854491070654,0.522064586726867,0.228139453856136,0.0025518422504215,0.00249521656218975
7098,0.436247912947888,0.466146913874745,1,-0.381330751999997,0.699906390025903,0.524664126758175,0.00216183554841166,0.522064586726867,0.11820840774382,0.00025554713798173,0.000222567824148035
7099,0.453718182457781,0.449399124262297,0,-0.308500659538239,0.641323370645445,0.523276902278429,-0.000739842085109051,0.522337091208342,0.0448636982080438,-3.31920520279423e-05,-5.51954648886751e-05
7100,0.305449715546644,0.431662895809459,1,-0.926602523861856,0.579282836387923,0.532148607960575,0.00446518015055466,0.522337091208342,0.470280177938847,0.00209988571573185,0.00197226077181261
7101,0.393525737074083,0.44516744659951,1,-0.559431039307796,0.626521151351584,0.526988156554964,0.0170293368677828,0.522601719762505,0.277223816639267,0.00472093776132252,0.00466302085293265
7102,0.40480651379563,0.309978139901319,0,-0.512403716048387,0.153634999948979,0.523661717818277,-0.0016283306003234,0.522753320597316,0.0591047558446849,-9.62420825665438e-05,-0.000161677800804918
7103,0.330709664817191,0.409213500873276,0,-0.821298799731474,0.500755856466432,0.530032138749459,-0.00683659997098796,0.522856224004835,0.475083404216831,-0.00324795518748565,-0.0033727487819973
7104,0.258773328071676,0.55216903770812,0,-1.1211871359457,1.00080793370981,0.538668065636312,-0.00550654430665122,0.522856224004835,1.03194788820129,-0.00568246676853554,-0.00584952611373088
7105,0.279662941295206,0.598301465717316,0,-1.03410247696557,1.16217710460754,0.538516396536819,-0.00146654527222748,0.522856224004835,1.06509144757145,-0.00156200482692583,-0.00157194789473687
7106,0.349881273903139,0.617906913337257,1,-0.741376159638284,1.23075608395106,0.533776590406595,0.000706996414189385,0.522856224004835,0.777979070893946,0.000550028413436409,0.000463894700433159
7107,0.527362211343174,0.590145384107267,0,-0.00149329311254542,1.13364749574053,0.520062381259774,-0.0139078963250669,0.523157988801672,0,0,-0.000233393721268184
7108,0.279586702774849,0.7998200686559,1,-1.03442030025293,1.86708016911103,0.544292246403192,0.00132350293029817,0.522856224004835,1.35775617805749,0.00179699428028953,0.00138966742687228
7109,0.329267342916383,0.682703602947266,0,-0.82731155399013,1.45741200757165,0.53695152229223,-0.00229752613576114,0.523157988801672,0.942901156656333,-0.00216634005085733,-0.00229079655727768
7110,0.432358286981522,0.621340801248293,0,-0.39754583205996,1.24276767035724,0.527599219438044,-0.0253737498278699,0.523327004922196,0.249054284441769,-0.00631944110698459,-0.00652759516864896
7111,0.308473697662562,1.02485309135325,0,-0.913996141517251,2.65423562275512,0.547675143499397,-0.0216898233041438,0.523480022865313,1.15148587823532,-0.0249755252361409,-0.0252462547142789
7112,0.187322442615491,1.10398133317796,1,-1.41905172190995,2.93102267535299,0.563212550262761,0.0269835432242301,0.52362232799147,1.00837251638166,0.0272094633819102,0.0271665293733541
7113,0.485673245205897,0.801029911107273,0,-0.175286333723254,1.87131214392181,0.52594044976062,-0.0173882105210164,0.523817853357321,0.105023613316334,-0.00182617269802224,-0.00209717736894184
7114,0.268804785945716,0.846908270161113,0,-1.07936797545256,2.03179259297146,0.546634346928425,-0.00333165182268261,0.52431905782727,0.99991321603835,-0.0033313626887386,-0.0035998295695552
7115,0.436819452203424,0.874429366846731,1,-0.378948118074249,2.12806015888994,0.531551205401188,0.0124019746149961,0.525230911988216,0.314896193169363,0.00390533459404535,0.00369982948718465
7116,0.463139824912839,0.606133953001417,0,-0.269223698713172,1.18957479498817,0.525033330020876,-0.0219595362096656,0.525302288259398,0,0,-9.44688579508089e-05
7117,0.194094634539214,0.809465192265074,1,-1.39081979545374,1.90081838032567,0.552215942034998,0.0124415356932471,0.525486889890748,0.935629636356472,0.0116406695163888,0.0113599806254819
7118,0.414703561638027,0.607176079287462,1,-0.471144884348509,1.19322010615012,0.528675904501655,0.0103226593991638,0.526160720230084,0.115424908096363,0.00119149201245854,0.000945430593980507
7119,0.346584410159721,0.478442791400296,1,-0.755120131425953,0.742916819942203,0.530720999577624,0.00751724334749239,0.526684573627255,0.183134676306849,0.00137666792716283,0.00135635499669969
7120,0.419963246583079,0.4061486614814,0,-0.449218299835837,0.490035185282529,0.524617806246234,-0.0226608993200216,0.527293687996504,0,0,-5.49404028920547e-05
7121,0.164284973619061,0.644365845956164,1,-1.51509036608454,1.32330824744657,0.54875250738911,0.00455319471576078,0.527293687996504,0.903198399233011,0.00411243817867134,0.00384147865890144
7122,0.288848755047341,0.701121090243753,1,-0.995808639281743,1.52183555480964,0.540711695819593,0.0155251968875034,0.52781474884089,0.557361913363811,0.00865315344256879,0.00854940249680803
7123,0.37820049858722,0.546956000947867,0,-0.62331892239767,0.982572964163147,0.53012234350176,-0.00561802923474534,0.528048410668523,0.0897292458985112,-0.000504101526669489,-0.000644391326909079
7124,0.258302498977247,0.64040125743181,1,-1.12314992916199,1.30944029401914,0.541369106524274,0.00785146612332808,0.528371223797482,0.556283928820456,0.00436764442208566,0.00422767801720908
7125,0.314884095663131,0.539219192416022,0,-0.887272462249814,0.955509953780742,0.534370348158267,-0.00330972129315872,0.528857583913987,0.235878620886665,-0.00078069249414951,-0.000876814086529647
7126,0.208532595111037,0.478923668278852,1,-1.33063079820847,0.74459890576654,0.539723767408885,0.00784494813976947,0.52919329900673,0.445966164022287,0.00349858142884676,0.00343555516590608
7127,0.373701158491708,0.406551428990203,1,-0.642075779868444,0.491444048023226,0.527394136339209,0.0103218804828366,0.529638586116828,0,0,-0.000133789849206686
7128,0.385687184678143,0.412060726132332,1,-0.592108411310519,0.510715323141835,0.526791449675241,0.000362172556497021,0.529484550436418,0,0,0
7129,0.320570692878199,0.441932754333159,0,-0.863566165061229,0.615206342405772,0.531479728553936,-0.00592670469964113,0.529484550436418,0.0846725073037886,-0.000501828946967762,-0.000527230699158899
7130,0.293110577779834,0.625570298625716,0,-0.97804194464161,1.25756226311037,0.538275393174553,-0.0088585613184019,0.529980988147987,0.37823824286642,-0.00335064666739677,-0.00343871638806556
7131,0.395612468056844,0.611248059558741,0,-0.550731871253674,1.20746371110751,0.530186240740676,-0.000528872406692025,0.530077241125609,0.00535675584176662,-2.83304035409668e-06,-0.000114697486461493
7132,0.518502689376321,0.529363952341799,0,-0.0384268849868669,0.921036764564289,0.520055548215523,-0.0138469290038331,0.530154292121218,0,0,-1.60702675252999e-06
7133,0.378624548612109,0.534300362180783,1,-0.621551141854639,0.938304105506531,0.529822832046948,0.00209088150142416,0.530154292121218,0,0,0
7134,0.526652731266181,0.560249334744369,1,-0.00445097499477864,1.0290724515255,0.51980843472406,0.00978517951890268,0.530154292121218,0,0,0
7135,0.376545821300022,0.379837470334388,1,-0.630216944191366,0.397999814851156,0.526650083032836,0.000559597465731274,0.530154292121218,0,0,0
7136,0.582173059863966,0.37955207499352,0,0.227002275511403,0.397001514706953,0.514741168011409,-0.00806951996697162,0.530154292121218,0,0,0
7137,0.419357200644666,0.368669386660405,1,-0.451744785286201,0.358934357411371,0.523968885221554,0.00139803347007658,0.530154292121218,0,0,0
7138,0.595196971956325,0.349992061390738,0,0.281296384790206,0.293601908558848,0.513835718836327,-0.00709756718568659,0.530154292121218,0,0,0
7139,0.464959662542728,0.362580232554251,0,-0.26163715617156,0.337634768554208,0.521276644172692,-0.00258341651932657,0.530077241125609,0,0,0
7140,0.550139066283873,0.332727675961829,1,0.0934589026952972,0.233211860106022,0.51619960031191,0.0125666969375743,0.529980988147987,0,0,0
7141,0.647850871913596,0.306933350011115,1,0.50080006217701,0.142984461025643,0.510851806871207,0.00300334760924515,0.529980988147987,0,0,0
7142,0.568920145354194,0.325130575532669,0,0.17175350052325,0.206637542421378,0.515123892783618,-0.000379852709505666,0.529980988147987,0,0,0
7143,0.533073948979086,0.328717641904821,1,0.0223178095098407,0.219184940236942,0.517088902131657,0.00928482592241186,0.529876334796732,0,0,0
7144,0.628363045045499,0.25339972795233,1,0.419559172797573,-0.0442737557986838,0.511735083387325,0.00896864589291443,0.529249368274301,0,0,0
7145,0.668464112677231,0.248306697274826,1,0.586732579125407,-0.0620889494325786,0.509792946852355,0.00266904419322216,0.529249368274301,0,0,0
7146,0.434799884816371,0.275055573280546,1,-0.387367294403984,0.0314774230685351,0.521484374969457,9.36512803792372e-05,0.528371223797482,0,0,0
7147,0.336681339723844,0.285419468062071,0,-0.796404070124883,0.0677298637125145,0.526645580355885,-0.00726954212576556,0.527832881265677,0,0,0
7148,0.310184000122598,0.430337842056356,1,-0.906866229398183,0.574647857594032,0.531821721668612,0.0038222694288082,0.527832881265677,0.357527131059325,0.00136656502301756,0.00125930688369976
7149,0.49760899538362,0.403701559130908,0,-0.125528555885211,0.481475330654414,0.519938994776488,-0.00122755688512238,0.527832881265677,0,0,-0.000107258139317797
7150,0.462283877696548,0.384016796095848,0,-0.272791973081778,0.412618909534485,0.521751167138685,-0.00288272099344835,0.527496677888627,0,0,0
7151,0.480789350844752,0.393218144241526,1,-0.195646321741424,0.44480481401611,0.520799724527832,0.00713642911506824,0.527191146447086,0,0,0
7152,0.575989581307479,0.366289966737227,0,0.201224578450164,0.350611252888361,0.515012611006771,-0.00316291216672697,0.527191146447086,0,0,0
7153,0.445960356976769,0.400731162536257,1,-0.340841497025854,0.471085016153281,0.522973619523866,0.00236755253499939,0.527191146447086,0,0,0
7154,0.384884345719578,0.358449636923369,0,-0.59545528787422,0.323186129689233,0.52572157226264,-0.0024315998757156,0.527191146447086,0,0,0
7155,0.367634746967601,0.362813176479464,0,-0.667365447664443,0.338449595991206,0.526788445141961,-0.00276520529294975,0.526889803115102,0,0,0
7156,0.347900373948504,0.453372662216296,0,-0.749634139102872,0.655222628777699,0.530043344377364,-0.0118833990871362,0.526789947408601,0.339149000217179,-0.00403024291958399,-0.00413198761964914
7157,0.305779017693628,0.714300269410153,1,-0.925229728450821,1.56793573437901,0.539681441196564,0.0129629553468488,0.526889803115102,1.21039051459719,0.0156902381929727,0.0154288657386587
7158,0.610024908827499,0.563862616849,0,0.34311111596726,1.04171155080134,0.513862699884628,-0.00650929232413978,0.526889803115102,0,0,-0.000363117154379157
7159,0.326955384024129,0.638786159760072,1,-0.836949652577863,1.30379075456383,0.536033352428142,0.00943506504088348,0.526889803115102,0.845504215930547,0.0079773872696459,0.00772373600486673
7160,0.635312220027384,0.504605149543014,1,0.448528906560235,0.834431579177905,0.511923353709514,0.00436845864523993,0.527191146447086,0,0,-0.000253651264779164
7161,0.602421524925881,0.384800499437596,1,0.311414114826922,0.41536026878968,0.513591891807762,0.000344640793389689,0.526889803115102,0,0,0
7162,0.548431081669696,0.373882044317255,1,0.0863386532164153,0.37716800087128,0.516647002988385,0.007976457628024,0.526789947408601,0,0,0
7163,0.612137305466343,0.289662535579534,0,0.351917279056829,0.0825719242088671,0.5126605742937,-0.0004922815361058,0.526789947408601,0,0,0
7164,0.620018952203542,0.341336513732916,1,0.384774302830622,0.263325189784582,0.512424433744133,0.00257271750580823,0.526719264087398,0,0,0
7165,0.567461242420294,0.330137556780512,1,0.165671623222588,0.224151738997022,0.515238427294491,0.000946923672442791,0.526647831694361,0,0,0
7166,0.406394506871232,0.345900550148285,1,-0.505783687521682,0.279289985137395,0.524269823750457,0.000909666738961025,0.526293015058253,0,0,0
7167,0.520622238254615,0.401547375015458,0,-0.0295909056279966,0.47394009091802,0.51854173718105,-0.00357430749462827,0.52583101101163,0,0,0
7168,0.344328700170371,0.510710561692042,1,-0.764523739481238,0.855788037942251,0.531638286647653,0.00213408754379683,0.52583101101163,0.637256768181548,0.00135996173117646,0.001168784700722
